step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint,_source_segment
387,True,2752,0.0613840743899345,0.0010512929511605,-2.5210107224893363e-05,0.0,0.0027934065437875,0.0,0.0027934065437875,1.0,172.0,1.0,0.0,1.106711234897375,1.106711234897375,8434970.125,0.0,0.0,0.0580219714019664,0.0,0.0,0.0010512929511605,-2.5210107224893363e-05,0.0,0.0,-0.9541021138429642,0.0,0.0,0.2,0.2,0.2,3.0,0.759765625,0.163881615015497,190.1246109008789,199.419921875,271.21704483032227,5e-06,387,0,0.875,1.0,0.0,0.875,1.0,0.0,-0.0992504954338073,1.20761239528656,-2.4748666286468506,-0.0992504954338073,1.20761239528656,-2.4748666286468506,2104.09375,4096.0,774.0,0.125,457.5,2395.0,170.0,2104.09375,4096.0,774.0,0.125,0.0,556.25,852.0,357.0,0.0,9,31,16.515625,0.0625,0.9375,7.0,8,7.0,8.0,8,8,3.285147249698639e-05,1.5356022883206606,22.419501958414912,4.136266754489043,10.238100850954652,227.7155616153032,73.42290954300552,3.855720892548561,227.7155616153032,632,2756,774.0,4096.0,2104.09375,170.0,2395.0,457.5,9.0,31.0,16.515625,272.3343249261379,9.213946759700777e-05,2.718144040554762,0.0030318964272737,30.88656639494002,305.9694624356925,4.02890145778656e-05,0.0907030529270771,8.903620382920882e-06,1.011177336316622,340524,305.9694624356925,556.4672978950799,,training_metrics_prefix_grpo.csv
388,True,3872,0.0702152177691459,0.0010137836507055,0.0006445479414765,0.0,0.0016451377014163,-0.0389179366175085,-0.0372727992944419,1.0,242.0,1.0,0.0,1.0408871918916702,1.0408871918916702,8120027.8125,0.2866313839331269,0.2866313839331269,0.0579031885556161,-0.0389179366175085,0.3416292632305899,0.0010137836507055,0.0006445479414765,0.0,0.1278871181420982,-0.885246429592371,0.0,0.0,0.2,0.2,0.2,3.0,0.7265625,0.1669428704947961,190.1246109008789,199.419921875,271.19554138183594,5e-06,388,0,0.890625,1.0,0.0,0.890625,1.0,0.0,-0.0785985141992569,0.7245674133300781,-2.4748666286468506,-0.0785985141992569,0.7245674133300781,-2.4748666286468506,2362.546875,4096.0,170.0,0.0078125,549.2734375,2003.0,44.0,2362.546875,4096.0,170.0,0.0078125,0.0,578.6875,974.0,323.0,0.0,3,31,19.1015625,0.0625,0.9375,7.125,8,7.125,8.0,8,8,4.987046122550965e-05,0.4017172921448946,18.882566338405013,4.806122450638213,2.454600844532252,345.54511037655175,99.87443510135928,5.791628792881966,345.54511037655175,323,1944,170.0,4096.0,2362.546875,44.0,2003.0,549.2734375,3.0,31.0,19.1015625,372.1790853142738,9.78466123342514e-05,2.8734683953225613,0.0032679121941328,33.4982061740011,408.5856279022992,3.754720091819763e-05,0.0889778583981032,8.68022087381681e-06,1.230726524322513,376478,408.5856279022992,460.70881388175417,,training_metrics_prefix_grpo.csv
389,True,3008,0.0595066957175731,0.0015642219004803,-8.314825026900508e-05,5.587341092905263e-06,0.0069281793548725,-0.0179198523983359,-0.0109916730434633,1.0,188.0,1.0,0.0,0.6684236563742161,0.6684236563742161,5139136.84375,0.132582139223814,0.132582139223814,0.0614551956858673,-0.0179198523983359,0.1411920838340185,0.0015642219004803,-8.314825026900508e-05,5.587341092905263e-06,0.0833333358168602,-0.5742560848593712,0.0,0.0,0.2,0.2,0.2,3.0,0.9453125,0.1672059232459948,190.1246109008789,199.419921875,271.89879989624023,5e-06,389,0,0.78125,1.0,0.0,0.78125,1.0,0.0,-0.1054004430770874,2.4748666286468506,-1.6201815605163574,-0.1054004430770874,2.4748666286468506,-1.6201815605163574,2463.890625,4096.0,910.0,0.1484375,491.4140625,1554.0,194.0,2463.890625,4096.0,910.0,0.1484375,0.0,604.8125,1012.0,364.0,0.0,9,31,18.6328125,0.0625,0.9375,6.25,8,6.25,8.0,8,8,3.1946226954460144e-05,1.6456015203148129,16.76206993870437,4.416410186488065,12.157313546165824,377.9532032646239,120.05545352106856,7.09063627384603,377.9532032646239,427,3297,910.0,4096.0,2463.890625,194.0,1554.0,491.4140625,9.0,31.0,18.6328125,392.0980922002345,0.0001020040363073,3.0097860023379326,0.0031703375279903,35.32474419474602,430.4648552443832,3.734230995178223e-05,0.0899319852002475,8.071247340820739e-06,1.2432639315368683,392794,430.4648552443832,456.24398277183775,,training_metrics_prefix_grpo.csv
390,True,3296,0.0603743195533752,0.0013118172937538,7.922006722083097e-05,0.0,0.0088341945520369,-0.0425217803567647,-0.0336875857028644,1.0,206.0,1.0,0.0,1.1459095031023026,1.1459095031023026,8696532.9375,0.3079251740127802,0.3079251740127802,0.0558181985829371,-0.0425217803567647,0.3399646828654452,0.0013118172937538,7.922006722083097e-05,0.0,0.1654006130993366,-0.9906745590269566,0.0,0.0,0.2,0.2,0.2,3.0,1.046875,0.1628853430540481,190.1246109008789,199.419921875,272.3061180114746,5e-06,390,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.1668846011161804,0.935412585735321,-2.4748666286468506,-0.1668846011161804,0.935412585735321,-2.4748666286468506,2108.28125,4096.0,843.0,0.0390625,485.6015625,2484.0,179.0,2108.28125,4096.0,843.0,0.0390625,0.0,562.75,985.0,301.0,0.0,9,31,17.8828125,0.0,1.0,7.3125,8,7.3125,8.0,8,8,3.138743340969086e-05,1.583566976711154,22.04565229080617,4.382021038443781,13.111184649169443,313.294719863683,79.15428683973732,7.676013395190239,313.294719863683,401,3101,843.0,4096.0,2108.28125,179.0,2484.0,485.6015625,9.0,31.0,17.8828125,330.9693565070629,0.0001172162592411,2.668500350788236,0.0030377712100744,30.956887371838093,364.6261606030166,5.305930972099304e-05,0.0905458079505753,8.885177804904545e-06,1.226448367698299,341892,364.6261606030166,468.8253846550409,,training_metrics_prefix_grpo.csv
391,True,4008,0.0714747384190559,0.0030408117472688,-0.0002027229915881,1.691714851403958e-05,0.0096934867324307,-0.0776958764763549,-0.0680023898021318,1.0,250.5,1.0,0.0,1.06538063287735,1.06538063287735,8681881.5,0.5732929622754455,0.5732929622754455,0.0703013283173281,-0.0776958764763549,0.461793279442598,0.0030408117472688,-0.0002027229915881,1.691714851403958e-05,0.2306165182963013,-0.9003358371555805,0.0,0.0,0.2,0.2,0.2,3.0,1.3046875,0.1666405952841416,190.1246109008789,199.419921875,272.47204208374023,5e-06,391,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.2651769518852234,1.6201815605163574,-2.4748666286468506,-0.2651769518852234,1.6201815605163574,-2.4748666286468506,2410.890625,4096.0,737.0,0.15625,529.453125,2038.0,137.0,2410.890625,4096.0,737.0,0.15625,0.0,631.5,1016.0,387.0,0.0,7,31,18.2734375,0.0,1.0,6.5625,8,6.5625,8.0,8,8,3.193691372871399e-05,1.1913730334490538,18.16177829355001,4.789243261780939,8.548898000270128,303.3997692409903,97.2740895665629,4.777701320126653,303.3997692409903,399,1998,737.0,4096.0,2410.890625,137.0,2038.0,529.453125,7.0,31.0,18.2734375,335.26561282016337,9.083561599254608e-05,2.941649530082941,0.003075499087572,35.19047763198614,373.4317589756101,3.686174750328064e-05,0.0903649926609577,7.897518623749051e-06,1.0864294601326123,389426,373.4317589756101,521.4152126057314,,training_metrics_prefix_grpo.csv
392,True,5224,0.0654899030923843,0.0013918275712967,-1.5815567167010158e-07,0.0,0.0102630242181476,-0.0435004947357811,-0.0332374706049449,1.0,326.5,1.0,0.0,1.262284316122532,1.262284316122532,9741644.90625,0.3183715885970741,0.3183715885970741,0.0846552496948236,-0.0435004947357811,0.5256941712103351,0.0013918275712967,-1.5815567167010158e-07,0.0,0.1700312444008886,-1.075957428663969,0.0,0.0,0.2,0.2,0.2,3.0,0.921875,0.1657474739804477,190.1246109008789,199.419921875,272.6307601928711,5e-06,392,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.1830811947584152,0.5400605201721191,-2.4748666286468506,-0.1830811947584152,0.5400605201721191,-2.4748666286468506,2147.9609375,4096.0,706.0,0.03125,517.109375,2701.0,161.0,2147.9609375,4096.0,706.0,0.03125,0.0,637.9375,958.0,302.0,0.0,9,31,17.6015625,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.0376017093658447e-05,1.4329224582761526,26.00181528925896,4.6504790903418325,15.823071531951427,249.60842077992857,63.98874526252621,6.408573007211089,249.60842077992857,326,2102,706.0,4096.0,2147.9609375,161.0,2701.0,517.109375,9.0,31.0,17.6015625,306.8338283058256,9.635277092456818e-05,2.737217854708433,0.0029851607978343,31.82087594270706,341.4227350205183,3.845803439617157e-05,0.0892353396506038,8.371291795550684e-06,1.116006926284833,356595,341.4227350205183,522.2191779035597,,training_metrics_prefix_grpo.csv
393,True,6104,0.0707624778151512,0.0015203620714601,-3.639690464751766e-05,1.354173400613945e-05,0.0051205439231125,-0.0235204363707453,-0.018399892389425,1.0,381.5,1.0,0.0,1.2053012251853945,1.2053012251853945,8706357.78125,0.1742853391915559,0.1742853391915559,0.0989908937400958,-0.0235204363707453,0.3366726920170975,0.0015203620714601,-3.639690464751766e-05,1.354173400613945e-05,0.0848567252978682,-1.0452643260359764,0.0,0.0,0.2,0.2,0.2,3.0,1.041015625,0.1660947869055775,190.1246109008789,199.419921875,272.9077339172363,5e-06,393,0,0.765625,1.0,0.0,0.765625,1.0,0.0,-0.1328815072774887,2.4748666286468506,-2.4748666286468506,-0.1328815072774887,2.4748666286468506,-2.4748666286468506,2412.8125,4096.0,819.0,0.2265625,530.3125,2561.0,211.0,2412.8125,4096.0,819.0,0.2265625,0.0,672.125,999.0,325.0,0.0,9,31,18.3984375,0.125,0.875,6.125,8,6.125,8.0,8,8,5.495548248291016e-05,1.946899214759469,23.067741625010967,5.015209434044664,6.95925647765398,249.32040637731552,72.42772408681049,23.067741625010967,234.42188676819205,325,4096,819.0,4096.0,2412.8125,211.0,2561.0,530.3125,9.0,31.0,18.3984375,296.899811277166,9.841099381446838e-05,3.09330035187304,0.0030227750539779,36.04994532093406,336.07402367144823,3.698095679283142e-05,0.0912952686463817,7.655075705489289e-06,0.9613385936963024,394872,336.07402367144823,587.4777164956279,,training_metrics_prefix_grpo.csv
394,True,5840,0.0594694875180721,0.0009207400689774,0.0002173823584143,5.200532541493885e-06,0.0060695802967529,-0.0503802290186286,-0.0443106485472526,1.0,365.0,1.0,0.0,1.2441598400473597,1.2441598400473597,9364812.28125,0.3675361406058073,0.3675361406058073,0.1146397420075221,-0.0503802290186286,0.3528066344505867,0.0009207400689774,0.0002173823584143,5.200532541493885e-06,0.1452979918103665,-1.0788692571222782,0.0,0.0,0.2,0.2,0.2,3.0,0.890625,0.1656018819070449,190.1246109008789,199.419921875,273.4548759460449,5e-06,394,0,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.1104540824890136,0.7245674133300781,-2.4748666286468506,-0.1104540824890136,0.7245674133300781,-2.4748666286468506,2198.078125,4096.0,619.0,0.1015625,475.9765625,2465.0,153.0,2198.078125,4096.0,619.0,0.1015625,0.0,651.0625,921.0,364.0,0.0,7,31,17.4296875,0.0625,0.9375,7.0625,8,7.0625,8.0,8,8,3.334134817123413e-05,1.3542404919862747,23.04264220967889,4.360566122006276,8.147690018638968,201.5073895137757,60.40819353409461,3.258736401796341,201.5073895137757,720,3435,619.0,4096.0,2198.078125,153.0,2465.0,475.9765625,7.0,31.0,17.4296875,245.58076665736732,0.0001003183424472,2.806549521163106,0.0029997359961271,32.84026997350156,281.2599702589214,3.7651509046554565e-05,0.090049823064799,8.225440774704896e-06,0.8728532974735292,364690,281.2599702589214,648.3147951417951,,training_metrics_prefix_grpo.csv
395,True,6336,0.0590219423174858,0.0017153526896436,9.04070929017564e-05,1.6303645679727197e-05,0.0076391037728171,-0.0279755537048913,-0.0203364501066971,1.0,396.0,1.0,0.0,1.1277635619044304,1.1277635619044304,8112098.4375,0.2045264802873134,0.2045264802873134,0.1142143999404849,-0.0279755537048913,0.2941144734599614,0.0017153526896436,9.04070929017564e-05,1.6303645679727197e-05,0.103340686764568,-0.9808954074978828,0.0,0.0,0.2,0.2,0.2,3.0,1.0859375,0.16399716486749,190.1246109008789,199.419921875,274.0168533325196,5e-06,395,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.1169463843107223,1.20761239528656,-2.4748666286468506,-0.1169463843107223,1.20761239528656,-2.4748666286468506,2152.3125,4096.0,740.0,0.078125,435.25,2010.0,183.0,2152.3125,4096.0,740.0,0.078125,0.0,674.1875,1014.0,359.0,0.0,9,31,16.2734375,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.0837953090667725e-05,1.6798547767102718,18.07200977951288,3.969077632398694,14.781471267342567,174.58242974802852,53.26677125392598,5.3142054211348295,174.58242974802852,375,1885,740.0,4096.0,2152.3125,183.0,2010.0,435.25,9.0,31.0,16.2734375,244.98325035348532,9.283795952796936e-05,2.7923331521451478,0.0029340200126171,32.930903950706124,280.7414539568126,3.777444362640381e-05,0.0910216476613803,8.10968736903279e-06,0.8892443097303966,361792,280.7414539568126,644.3508696361879,,training_metrics_prefix_grpo.csv
396,True,4432,0.0504530481994152,0.0016184216619876,0.0003233510801692,0.0,0.0076036289829062,-0.0115338318282738,-0.0039302027289522,1.0,277.0,1.0,0.0,0.9133411422371864,0.9133411422371864,6669732.71875,0.0861205854453146,0.0861205854453146,0.0732533377335823,-0.0115338318282738,0.1858462948288944,0.0016184216619876,0.0003233510801692,0.0,0.0320020043291151,-0.7835988104343414,0.0,0.0,0.2,0.2,0.2,3.0,1.15625,0.1657044454294949,190.1246109008789,199.419921875,274.0868453979492,5e-06,396,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.0619813874363899,0.5400605201721191,-2.4748666286468506,-0.0619813874363899,0.5400605201721191,-2.4748666286468506,2240.5234375,4096.0,775.0,0.0234375,426.84375,1383.0,181.0,2240.5234375,4096.0,775.0,0.0234375,0.0,636.625,953.0,330.0,0.0,9,31,17.15625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,3.363005816936493e-05,1.6224217675626278,12.890043590217829,3.820694525013096,26.96141908504069,254.01041801646352,90.12292108569818,3.157923180609941,254.01041801646352,416,1601,775.0,4096.0,2240.5234375,181.0,1383.0,426.84375,9.0,31.0,17.15625,281.7878133561462,9.150803089141846e-05,2.804193414747715,0.0030489694327116,32.87467956356704,317.5089495163411,3.79607081413269e-05,0.0892666609559895,8.279056228936532e-06,0.9825682940863644,368275,317.5089495163411,579.9442827690218,,training_metrics_prefix_grpo.csv
397,True,3544,0.0560393556952476,0.0012569896725835,1.588558893672598e-05,4.691487902164226e-06,0.0081701507879188,-0.0435433676466345,-0.0353732173680327,1.0,221.5,1.0,0.0,1.1964548155665398,1.1964548155665398,8518267.53125,0.3176534213125705,0.3176534213125705,0.0673448293154797,-0.0435433676466345,0.5038190576998666,0.0012569896725835,1.588558893672598e-05,4.691487902164226e-06,0.1438282220624387,-1.03736324980855,0.0,0.0,0.2,0.2,0.2,3.0,0.97265625,0.1665615388841695,190.1246109008789,199.419921875,274.40506744384766,5e-06,397,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.1260998100042343,1.20761239528656,-2.4748666286468506,-0.1260998100042343,1.20761239528656,-2.4748666286468506,2389.4609375,4096.0,485.0,0.0859375,486.265625,2162.0,143.0,2389.4609375,4096.0,485.0,0.0859375,0.0,589.25,788.0,350.0,0.0,7,31,18.4296875,0.0625,0.9375,6.875,8,6.875,8.0,8,8,3.411993384361267e-05,1.2354255691170692,19.513055527582765,4.378963251248933,12.147827619686725,224.41649627685547,83.56295598979341,4.802159467712045,224.41649627685547,570,3357,485.0,4096.0,2389.4609375,143.0,2162.0,486.265625,7.0,31.0,18.4296875,254.248959094286,9.692087769508362e-05,2.921439813449979,0.0031150318682193,34.24513540416956,291.4462743457407,3.84841114282608e-05,0.0898174163115062,8.17003965174579e-06,0.8312837266979214,381275,291.4462743457407,654.1085502909812,,training_metrics_prefix_grpo.csv
398,True,7424,0.0511831454932689,0.0011874901565533,0.0002248859167366,8.189203072106466e-06,0.0084487393323797,-0.0261964420933509,-0.0177477028337307,1.0,464.0,1.0,0.0,1.198145691305399,1.198145691305399,9169881.625,0.1924510789103806,0.1924510789103806,0.1449417364406496,-0.0261964420933509,0.3645305199988748,0.0011874901565533,0.0002248859167366,8.189203072106466e-06,0.078501203097403,-1.0343968719244003,0.0,0.0,0.2,0.2,0.2,3.0,1.16015625,0.1642671278397126,190.1246109008789,199.419921875,274.71699142456055,5e-06,398,0,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.1247953474521637,0.353552371263504,-2.4748666286468506,-0.1247953474521637,0.353552371263504,-2.4748666286468506,2001.171875,4096.0,612.0,0.03125,387.265625,1959.0,163.0,2001.171875,4096.0,612.0,0.03125,0.0,697.875,973.0,440.0,0.0,7,31,15.484375,0.0,1.0,7.75,8,7.75,8.0,8,8,3.403425216674805e-05,1.4343822058290243,16.577938241884112,3.422216670238413,8.006591852754354,247.3280860576779,66.65245723786938,2.8993080593645573,247.3280860576779,577,2510,612.0,4096.0,2001.171875,163.0,1959.0,387.265625,7.0,31.0,15.484375,298.26662110351026,0.0001010727137327,2.706184344366193,0.0031578838825225,31.18619019165635,332.1929400097579,3.746338188648224e-05,0.0902696848761899,9.140622217688486e-06,1.1644217103396848,345478,332.1929400097579,519.9959998997148,,training_metrics_prefix_grpo.csv
399,True,5440,0.0553621724247932,0.000853457408084,-0.0001487221884417,5.37495679964195e-06,0.0119170449033845,-0.0352034898241981,-0.0232864448335021,1.0,340.0,1.0,0.0,1.1663776859641075,1.1663776859641075,8558714.3125,0.2588133243843913,0.2588133243843913,0.1072212711465809,-0.0352034898241981,0.4000444942067872,0.000853457408084,-0.0001487221884417,5.37495679964195e-06,0.1315577388741076,-1.0082063488662245,0.0,0.0,0.2,0.2,0.2,3.0,1.19921875,0.1647569845516427,190.1246109008789,199.419921875,274.9631118774414,5e-06,399,0,0.96875,1.0,0.0,0.96875,1.0,0.0,-0.1929766088724136,0.5400605201721191,-2.4748666286468506,-0.1929766088724136,0.5400605201721191,-2.4748666286468506,2024.703125,4096.0,905.0,0.0234375,382.375,2398.0,181.0,2024.703125,4096.0,905.0,0.0234375,0.0,689.875,950.0,461.0,0.0,9,31,15.109375,0.0,1.0,7.75,8,7.75,8.0,8,8,3.265775740146637e-05,1.5334555953741074,21.85732297040522,3.3797005601227283,15.671622702851892,298.81740429997444,76.27358449113672,3.518664302304387,298.81740429997444,578,3032,905.0,4096.0,2024.703125,181.0,2398.0,382.375,9.0,31.0,15.109375,321.36426215805113,0.0001064781099557,2.7233238723129034,0.0030216053128242,31.16062677651644,355.2823067251593,3.7204474210739136e-05,0.0896796428327273,8.696117930457222e-06,1.2400130503625189,347466,355.2823067251593,488.9998649282501,,training_metrics_prefix_grpo.csv
400,True,4696,0.0621834807097911,0.0028545531713461,2.992564088799554e-05,4.465833808353637e-05,0.0100189721269998,-0.0487703143153339,-0.0387513420428149,1.0,293.5,1.0,0.0,1.067829929292202,1.067829929292202,8206211.09375,0.3563097978476435,0.3563097978476435,0.0709281539495212,-0.0487703143153339,0.3980672421781956,0.0028545531713461,2.992564088799554e-05,4.465833808353637e-05,0.1525135333649814,-0.914720233529806,0.0,0.0,0.2,0.2,0.2,3.0,1.80859375,0.1664071577306524,190.1246109008789,199.419921875,275.6738815307617,5e-06,400,0,0.859375,1.0,0.0,0.859375,1.0,0.0,-0.1423158943653106,1.20761239528656,-2.4748666286468506,-0.1423158943653106,1.20761239528656,-2.4748666286468506,2481.4453125,4096.0,1076.0,0.171875,511.171875,1633.0,180.0,2481.4453125,4096.0,1076.0,0.171875,0.0,656.375,899.0,321.0,0.0,9,31,18.3359375,0.0,1.0,6.875,8,6.875,8.0,8,8,3.308802843093872e-05,1.573319032788277,14.81987246312201,4.539027366350638,10.781516637653112,331.84805271588266,94.52123275438498,4.713725805282593,331.84805271588266,321,1735,1076.0,4096.0,2481.4453125,180.0,1633.0,511.171875,9.0,31.0,18.3359375,373.6181343384087,0.0001209042966365,3.0653048045933247,0.0030551366508007,36.4237613696605,413.14279826916754,4.861503839492798e-05,0.0906873585357583,7.606635405251718e-06,1.1762869243239944,401641,413.14279826916754,486.0801176768014,,training_metrics_prefix_grpo.csv
401,True,3800,0.0473334528505802,0.0010316981733922,0.0001884034162458,0.0,0.001501264370745,-0.0329407250974327,-0.0314394605811685,1.0,237.5,1.0,0.0,0.7678647190332413,0.7678647190332413,5858596.5625,0.2434959057718515,0.2434959057718515,0.0736798989434544,-0.0329407250974327,0.3397811121736023,0.0010316981733922,0.0001884034162458,0.0,0.1517625860869884,-0.6597804613411427,0.0,0.0,0.2,0.2,0.2,3.0,0.947265625,0.1631395986700199,190.1246109008789,199.419921875,275.5274085998535,5e-06,401,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.0977427214384079,1.6201815605163574,-2.4748666286468506,-0.0977427214384079,1.6201815605163574,-2.4748666286468506,1992.4140625,3712.0,655.0,0.0,410.578125,1561.0,172.0,1992.4140625,3712.0,655.0,0.0,0.0,564.875,878.0,359.0,0.0,7,31,16.828125,0.0,1.0,7.3125,8,7.3125,8.0,8,8,5.465373396873474e-05,1.4787468872964382,13.335847761482,3.607473642696277,12.646719632670283,250.2970028724521,81.24083544687892,2.3770428597927094,250.2970028724521,628,2264,655.0,3712.0,1992.4140625,172.0,1561.0,410.578125,7.0,31.0,16.828125,297.26487223804,0.0001030769199132,2.547002375125885,0.0035732723772525,29.508290987461805,329.3513942603022,3.978796303272247e-05,0.0901476202749548,1.0916321841221566e-05,1.1656120372116112,327333,329.3513942603022,496.9358042876434,,training_metrics_prefix_grpo.csv
402,True,4048,0.0444601252675056,0.0008965346696641,0.0004244546571499,6.96456436344306e-06,0.001048344769515,-0.0285879866860341,-0.0275396426150109,1.0,253.0,1.0,0.0,1.2253944724798205,1.2253944724798205,8861983.09375,0.2097562267445027,0.2097562267445027,0.0784517750314356,-0.0285879866860341,0.1977127276551155,0.0008965346696641,0.0004244546571499,6.96456436344306e-06,0.0823029791936278,-1.0510879158973694,0.0,0.0,0.2,0.2,0.2,3.0,0.77734375,0.1657944774063541,190.1246109008789,199.419921875,276.0090522766113,5e-06,402,0,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.0340647660195827,2.4748666286468506,-2.4748666286468506,-0.0340647660195827,2.4748666286468506,-2.4748666286468506,2175.53125,4096.0,391.0,0.015625,394.4765625,1003.0,132.0,2175.53125,4096.0,391.0,0.015625,0.0,652.0,994.0,343.0,0.0,7,31,16.3046875,0.0,1.0,7.4375,8,7.4375,8.0,8,8,3.177672624588013e-05,1.121932316571474,8.860201556235552,3.463856917238445,8.635991502553225,280.9386623315513,87.45406717741571,4.82490510866046,280.9386623315513,343,1873,391.0,4096.0,2175.53125,132.0,1003.0,394.4765625,7.0,31.0,16.3046875,297.4322538841516,0.0001200288534164,2.789667945355177,0.0030302051454782,32.43067034706473,332.68393763899803,3.755651414394379e-05,0.0896062995188623,8.372490206447345e-06,1.068102093900023,361924,332.68393763899803,543.9457080021864,,training_metrics_prefix_grpo.csv
403,True,4872,0.0586249679327011,0.0010175112784054,0.0002779229623683,0.0,0.0094052252243272,-0.0424646461615338,-0.0330594212282449,1.0,304.5,1.0,0.0,1.1576941795647144,1.1576941795647144,8951671.03125,0.3134492821991443,0.3134492821991443,0.0859606499534776,-0.0424646461615338,0.3529453124892402,0.0010175112784054,0.0002779229623683,0.0,0.1188547781202942,-0.9897750541567802,0.0,0.0,0.2,0.2,0.2,3.0,0.767578125,0.1618728311194386,190.1246109008789,199.419921875,276.3514404296875,5e-06,403,0,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.1541634351015091,0.935412585735321,-2.4748666286468506,-0.1541634351015091,0.935412585735321,-2.4748666286468506,1891.53125,4096.0,176.0,0.0390625,480.875,2384.0,69.0,1891.53125,4096.0,176.0,0.0390625,0.0,567.9375,870.0,323.0,0.0,3,31,16.796875,0.0,1.0,7.4375,8,7.4375,8.0,8,8,3.032386302947998e-05,0.5901827570050955,23.62424612790346,4.273434388800524,3.4441178757697344,202.4165686443448,56.702455018879846,2.6170013286173344,202.4165686443448,704,2581,176.0,4096.0,1891.53125,69.0,2384.0,480.875,3.0,31.0,16.796875,256.10167515464127,9.845010936260223e-05,2.481026070192456,0.003036206588149,28.591433500871062,287.20944911055267,3.6679208278656006e-05,0.0908206596345471,9.644507160302249e-06,1.0577643573933209,314812,287.20944911055267,548.052999257038,,training_metrics_prefix_grpo.csv
